-10.65,-0.637423,-0.459488
-10.625,-0.675136,-0.45902
-10.6,-0.711161,-0.45855
-10.575,-0.745409,-0.458078
-10.55,-0.777794,-0.457604
-10.525,-0.808235,-0.457129
-10.5,-0.836656,-0.456652
-10.475,-0.862985,-0.456173
-10.45,-0.887158,-0.455692
-10.425,-0.909113,-0.45521
-10.4,-0.928795,-0.454725
-10.375,-0.946156,-0.454239
-10.35,-0.961153,-0.453751
-10.325,-0.973747,-0.453261
-10.3,-0.983907,-0.45277
-10.275,-0.991607,-0.452276
-10.25,-0.99683,-0.451781
-10.225,-0.999561,-0.451284
-10.2,-0.999793,-0.450784
-10.175,-0.997526,-0.450283
-10.15,-0.992766,-0.449781
-10.125,-0.985525,-0.449276
-10.1,-0.975821,-0.448769
-10.075,-0.963677,-0.448261
-10.05,-0.949125,-0.44775
-10.025,-0.9322,-0.447238
-10,-0.912945,-0.446723
-9.975,-0.891409,-0.446207
-9.95,-0.867644,-0.445689
-9.925,-0.841711,-0.445169
-9.9,-0.813674,-0.444647
-9.875,-0.783603,-0.444122
-9.85,-0.751573,-0.443596
-9.825,-0.717665,-0.443068
-9.8,-0.681964,-0.442538
-9.775,-0.644557,-0.442006
-9.75,-0.60554,-0.441472
-9.725,-0.565009,-0.440935
-9.7,-0.523066,-0.440397
-9.675,-0.479815,-0.439857
-9.65,-0.435365,-0.439315
-9.625,-0.389827,-0.43877
-9.6,-0.343315,-0.438224
-9.575,-0.295944,-0.437675
-9.55,-0.247834,-0.437124
-9.525,-0.199105,-0.436572
-9.5,-0.149877,-0.436017
-9.475,-0.100275,-0.43546
-9.45,-0.0504227,-0.434901
-9.425,-0.000444078,-0.434339
-9.4,0.0495356,-0.433776
-9.375,0.0993915,-0.43321
-9.35,0.148999,-0.432643
-9.325,0.198234,-0.432073
-9.3,0.246974,-0.431501
-9.275,0.295096,-0.430927
-9.25,0.342481,-0.43035
-9.225,0.389009,-0.429771
-9.2,0.434566,-0.42919
-9.175,0.479036,-0.428607
-9.15,0.522309,-0.428022
-9.125,0.564276,-0.427434
-9.1,0.604833,-0.426845
-9.075,0.643878,-0.426252
-9.05,0.681314,-0.425658
-9.025,0.717047,-0.425061
-9,0.750987,-0.424462
-8.975,0.783051,-0.423861
-8.95,0.813157,-0.423257
-8.925,0.841231,-0.422652
-8.9,0.867202,-0.422043
-8.875,0.891006,-0.421433
-8.85,0.912582,-0.42082
-8.825,0.931878,-0.420204
-8.8,0.948844,-0.419587
-8.775,0.963439,-0.418967
-8.75,0.975626,-0.418344
-8.725,0.985374,-0.41772
-8.7,0.992659,-0.417092
-8.675,0.997463,-0.416463
-8.65,0.999774,-0.415831
-8.625,0.999586,-0.415196
-8.6,0.9969,-0.414559
-8.575,0.991722,-0.41392
-8.55,0.984065,-0.413278
-8.525,0.973948,-0.412633
-8.5,0.961397,-0.411987
-8.475,0.946444,-0.411337
-8.45,0.929124,-0.410685
-8.425,0.909482,-0.410031
-8.4,0.887567,-0.409374
-8.375,0.863433,-0.408715
-8.35,0.837142,-0.408053
-8.325,0.808758,-0.407388
-8.3,0.778352,-0.406721
-8.275,0.746001,-0.406051
-8.25,0.711785,-0.405379
-8.225,0.675791,-0.404704
-8.2,0.638107,-0.404027
-8.175,0.598828,-0.403347
-8.15,0.558052,-0.402664
-8.125,0.515882,-0.401979
-8.1,0.472422,-0.401291
-8.075,0.427781,-0.4006
-8.05,0.382071,-0.399907
-8.025,0.335407,-0.399211
-8,0.287903,-0.398512
-7.975,0.23968,-0.397811
-7.95,0.190859,-0.397107
-7.925,0.14156,-0.3964
-7.9,0.0919069,-0.39569
-7.875,0.0420244,-0.394978
-7.85,-0.00796318,-0.394263
-7.825,-0.0579308,-0.393545
-7.8,-0.107754,-0.392825
-7.775,-0.157307,-0.392101
-7.75,-0.206467,-0.391375
-7.725,-0.255112,-0.390646
-7.7,-0.303118,-0.389915
-7.675,-0.350367,-0.38918
-7.65,-0.396741,-0.388443
-7.625,-0.442122,-0.387702
-7.6,-0.486399,-0.386959
-7.575,-0.529459,-0.386213
-7.55,-0.571197,-0.385465
-7.525,-0.611507,-0.384713
-7.5,-0.650288,-0.383958
-7.475,-0.687444,-0.383201
-7.45,-0.722881,-0.38244
-7.425,-0.756512,-0.381677
-7.4,-0.788252,-0.380911
-7.375,-0.818022,-0.380141
-7.35,-0.845747,-0.379369
-7.325,-0.871358,-0.378594
-7.3,-0.894791,-0.377816
-7.275,-0.915988,-0.377035
-7.25,-0.934895,-0.37625
-7.225,-0.951466,-0.375463
-7.2,-0.965658,-0.374673
-7.175,-0.977436,-0.37388
-7.15,-0.986772,-0.373083
-7.125,-0.993641,-0.372284
-7.1,-0.998027,-0.371482
-7.075,-0.999918,-0.370676
-7.05,-0.999309,-0.369868
-7.025,-0.996203,-0.369056
-7,-0.990607,-0.368241
-6.975,-0.982535,-0.367423
-6.95,-0.972008,-0.366602
-6.925,-0.95905,-0.365778
-6.9,-0.943696,-0.364951
-6.875,-0.925982,-0.36412
-6.85,-0.905955,-0.363287
-6.825,-0.883663,-0.36245
-6.8,-0.859162,-0.36161
-6.775,-0.832514,-0.360766
-6.75,-0.803784,-0.35992
-6.725,-0.773046,-0.35907
-6.7,-0.740376,-0.358217
-6.675,-0.705855,-0.357361
-6.65,-0.66957,-0.356502
-6.625,-0.631611,-0.355639
-6.6,-0.592074,-0.354773
-6.575,-0.551056,-0.353904
-6.55,-0.508661,-0.353031
-6.525,-0.464995,-0.352155
-6.5,-0.420167,-0.351276
-6.475,-0.374289,-0.350393
-6.45,-0.327474,-0.349507
-6.425,-0.279842,-0.348618
-6.4,-0.23151,-0.347725
-6.375,-0.182599,-0.346829
-6.35,-0.133232,-0.34593
-6.325,-0.0835319,-0.345027
-6.3,-0.033623,-0.344121
-6.275,0.0163699,-0.343211
-6.25,0.0663219,-0.342298
-6.225,0.116108,-0.341382
-6.2,0.165604,-0.340462
-6.175,0.214686,-0.339538
-6.15,0.263232,-0.338612
-6.125,0.311119,-0.337681
-6.1,0.358229,-0.336747
-6.075,0.404444,-0.33581
-6.05,0.449647,-0.334869
-6.025,0.493727,-0.333925
-6,0.536573,-0.332977
-5.975,0.578077,-0.332026
-5.95,0.618137,-0.331071
-5.925,0.656652,-0.330112
-5.9,0.693525,-0.32915
-5.875,0.728665,-0.328184
-5.85,0.761984,-0.327215
-5.825,0.793398,-0.326242
-5.8,0.822829,-0.325265
-5.775,0.850203,-0.324285
-5.75,0.875452,-0.323302
-5.725,0.898513,-0.322314
-5.7,0.919329,-0.321323
-5.675,0.937846,-0.320328
-5.65,0.954019,-0.31933
-5.625,0.967808,-0.318328
-5.6,0.979178,-0.317322
-5.575,0.9881,-0.316313
-5.55,0.994553,-0.3153
-5.525,0.998519,-0.314283
-5.5,0.99999,-0.313262
-5.475,0.998962,-0.312238
-5.45,0.995436,-0.31121
-5.425,0.989423,-0.310178
-5.4,0.980936,-0.309143
-5.375,0.969998,-0.308103
-5.35,0.956635,-0.30706
-5.325,0.940881,-0.306013
-5.3,0.922775,-0.304962
-5.275,0.902363,-0.303908
-5.25,0.879696,-0.30285
-5.225,0.854829,-0.301788
-5.2,0.827826,-0.300722
-5.175,0.798754,-0.299652
-5.15,0.767686,-0.298578
-5.125,0.734698,-0.297501
-5.1,0.699875,-0.296419
-5.075,0.663302,-0.295334
-5.05,0.625071,-0.294245
-5.025,0.585277,-0.293152
-5,0.544021,-0.292055
-4.975,0.501405,-0.290955
-4.95,0.457536,-0.28985
-4.925,0.412523,-0.288741
-4.9,0.366479,-0.287629
-4.875,0.319519,-0.286513
-4.85,0.271761,-0.285392
-4.825,0.223323,-0.284268
-4.8,0.174327,-0.28314
-4.775,0.124895,-0.282008
-4.75,0.0751511,-0.280871
-4.725,0.0252194,-0.279731
-4.7,-0.0247754,-0.278587
-4.675,-0.0747083,-0.277439
-4.65,-0.124454,-0.276287
-4.625,-0.173889,-0.275131
-4.6,-0.22289,-0.273971
-4.575,-0.271333,-0.272807
-4.55,-0.319098,-0.271639
-4.525,-0.366066,-0.270467
-4.5,-0.412118,-0.269291
-4.475,-0.457141,-0.268111
-4.45,-0.501021,-0.266927
-4.425,-0.543648,-0.265739
-4.4,-0.584917,-0.264547
-4.375,-0.624724,-0.263351
-4.35,-0.662969,-0.262151
-4.325,-0.699557,-0.260947
-4.3,-0.734397,-0.259739
-4.275,-0.767401,-0.258526
-4.25,-0.798487,-0.25731
-4.225,-0.827577,-0.25609
-4.2,-0.854599,-0.254865
-4.175,-0.879484,-0.253637
-4.15,-0.902172,-0.252404
-4.125,-0.922604,-0.251168
-4.1,-0.940731,-0.249927
-4.075,-0.956506,-0.248682
-4.05,-0.96989,-0.247433
-4.025,-0.98085,-0.24618
-4,-0.989358,-0.244924
-3.975,-0.995394,-0.243663
-3.95,-0.998941,-0.242397
-3.925,-0.999992,-0.241128
-3.9,-0.998543,-0.239855
-3.875,-0.994599,-0.238578
-3.85,-0.988168,-0.237297
-3.825,-0.979268,-0.236011
-3.8,-0.96792,-0.234722
-3.775,-0.954152,-0.233428
-3.75,-0.938,-0.23213
-3.725,-0.919503,-0.230829
-3.7,-0.898708,-0.229523
-3.675,-0.875667,-0.228213
-3.65,-0.850437,-0.226899
-3.625,-0.823081,-0.225581
-3.6,-0.793668,-0.224259
-3.575,-0.762271,-0.222933
-3.55,-0.728969,-0.221603
-3.525,-0.693845,-0.220269
-3.5,-0.656987,-0.218931
-3.475,-0.618486,-0.217589
-3.45,-0.57844,-0.216243
-3.425,-0.536948,-0.214893
-3.4,-0.494113,-0.213538
-3.375,-0.450044,-0.21218
-3.35,-0.40485,-0.210818
-3.325,-0.358644,-0.209452
-3.3,-0.311541,-0.208081
-3.275,-0.26366,-0.206707
-3.25,-0.21512,-0.205329
-3.225,-0.166042,-0.203947
-3.2,-0.116549,-0.202561
-3.175,-0.066765,-0.20117
-3.15,-0.0168139,-0.199776
-3.125,0.0331792,-0.198378
-3.1,0.0830894,-0.196976
-3.075,0.132792,-0.195571
-3.05,0.182163,-0.194161
-3.025,0.231078,-0.192747
-3,0.279415,-0.19133
-2.975,0.327055,-0.189908
-2.95,0.373877,-0.188483
-2.925,0.419764,-0.187054
-2.9,0.464602,-0.185621
-2.875,0.508279,-0.184184
-2.85,0.550686,-0.182743
-2.825,0.591716,-0.181299
-2.8,0.631267,-0.17985
-2.775,0.66924,-0.178398
-2.75,0.70554,-0.176943
-2.725,0.740077,-0.175483
-2.7,0.772764,-0.17402
-2.675,0.80352,-0.172553
-2.65,0.832267,-0.171082
-2.625,0.858934,-0.169607
-2.6,0.883455,-0.168129
-2.575,0.905767,-0.166648
-2.55,0.925815,-0.165162
-2.525,0.943549,-0.163673
-2.5,0.958924,-0.16218
-2.475,0.971903,-0.160684
-2.45,0.982453,-0.159184
-2.425,0.990547,-0.157681
-2.4,0.996165,-0.156174
-2.375,0.999293,-0.154664
-2.35,0.999923,-0.15315
-2.325,0.998054,-0.151632
-2.3,0.993691,-0.150112
-2.275,0.986844,-0.148587
-2.25,0.97753,-0.14706
-2.225,0.965773,-0.145529
-2.2,0.951602,-0.143994
-2.175,0.935053,-0.142456
-2.15,0.916166,-0.140915
-2.125,0.894989,-0.139371
-2.1,0.871576,-0.137823
-2.075,0.845984,-0.136272
-2.05,0.818277,-0.134718
-2.025,0.788525,-0.133161
-2,0.756802,-0.131601
-1.975,0.723188,-0.130037
-1.95,0.687766,-0.12847
-1.925,0.650625,-0.1269
-1.9,0.611858,-0.125327
-1.875,0.571561,-0.123752
-1.85,0.529836,-0.122173
-1.825,0.486787,-0.120591
-1.8,0.44252,-0.119006
-1.775,0.397148,-0.117418
-1.75,0.350783,-0.115827
-1.725,0.303542,-0.114234
-1.7,0.255541,-0.112638
-1.675,0.206902,-0.111038
-1.65,0.157746,-0.109436
-1.625,0.108195,-0.107832
-1.6,0.0583741,-0.106224
-1.575,0.00840725,-0.104614
-1.55,-0.0415807,-0.103002
-1.525,-0.0914646,-0.101386
-1.5,-0.14112,-0.0997686
-1.475,-0.190423,-0.0981482
-1.45,-0.239249,-0.0965253
-1.425,-0.287478,-0.0949
-1.4,-0.334988,-0.0932722
-1.375,-0.381661,-0.091642
-1.35,-0.42738,-0.0900094
-1.325,-0.472031,-0.0883745
-1.3,-0.515501,-0.0867374
-1.275,-0.557684,-0.0850979
-1.25,-0.598472,-0.0834563
-1.225,-0.637765,-0.0818125
-1.2,-0.675463,-0.0801665
-1.175,-0.711473,-0.0785184
-1.15,-0.745705,-0.0768683
-1.125,-0.778073,-0.0752162
-1.1,-0.808496,-0.073562
-1.075,-0.836899,-0.0719059
-1.05,-0.863209,-0.0702479
-1.025,-0.887362,-0.068588
-1,-0.909297,-0.0669263
-0.975,-0.92896,-0.0652628
-0.95,-0.9463,-0.0635976
-0.925,-0.961275,-0.0619307
-0.9,-0.973848,-0.0602621
-0.875,-0.983986,-0.0585918
-0.85,-0.991665,-0.05692
-0.825,-0.996865,-0.0552467
-0.8,-0.999574,-0.0535718
-0.775,-0.999784,-0.0518955
-0.75,-0.997495,-0.0502178
-0.725,-0.992713,-0.0485387
-0.7,-0.98545,-0.0468583
-0.675,-0.975723,-0.0451766
-0.65,-0.963558,-0.0434937
-0.625,-0.948985,-0.0418096
-0.6,-0.932039,-0.0401243
-0.575,-0.912764,-0.038438
-0.55,-0.891207,-0.0367505
-0.525,-0.867423,-0.0350621
-0.5,-0.841471,-0.0333727
-0.475,-0.813416,-0.0316823
-0.45,-0.783327,-0.0299911
-0.425,-0.75128,-0.028299
-0.4,-0.717356,-0.0266062
-0.375,-0.681639,-0.0249126
-0.35,-0.644218,-0.0232183
-0.325,-0.605186,-0.0215233
-0.3,-0.564642,-0.0198277
-0.275,-0.522687,-0.0181316
-0.25,-0.479426,-0.016435
-0.225,-0.434966,-0.0147379
-0.2,-0.389418,-0.0130403
-0.175,-0.342898,-0.0113424
-0.15,-0.29552,-0.00964419
-0.125,-0.247404,-0.00794567
-0.1,-0.198669,-0.00624691
-0.075,-0.149438,-0.00454796
-0.05,-0.0998334,-0.00284887
-0.025,-0.0499792,-0.00114967
1.10405e-13,2.20809e-13,0.000549568
0.025,0.0499792,0.00224882
0.05,0.0998334,0.00394802
0.075,0.149438,0.00564714
0.1,0.198669,0.00734612
0.125,0.247404,0.00904492
0.15,0.29552,0.0107435
0.175,0.342898,0.0124418
0.2,0.389418,0.0141398
0.225,0.434966,0.0158374
0.25,0.479426,0.0175346
0.275,0.522687,0.0192313
0.3,0.564642,0.0209275
0.325,0.605186,0.0226232
0.35,0.644218,0.0243183
0.375,0.681639,0.0260127
0.4,0.717356,0.0277064
0.425,0.75128,0.0293994
0.45,0.783327,0.0310916
0.475,0.813416,0.032783
0.5,0.841471,0.0344735
0.525,0.867423,0.0361631
0.55,0.891207,0.0378518
0.575,0.912764,0.0395394
0.6,0.932039,0.041226
0.625,0.948985,0.0429115
0.65,0.963558,0.0445958
0.675,0.975723,0.0462789
0.7,0.98545,0.0479609
0.725,0.992713,0.0496415
0.75,0.997495,0.0513209
0.775,0.999784,0.0529988
0.8,0.999574,0.0546754
0.825,0.996865,0.0563505
0.85,0.991665,0.0580242
0.875,0.983986,0.0596963
0.9,0.973848,0.0613668
0.925,0.961275,0.0630357
0.95,0.9463,0.064703
0.975,0.92896,0.0663685
1,0.909297,0.0680323
1.025,0.887362,0.0696944
1.05,0.863209,0.0713546
1.075,0.836899,0.073013
1.1,0.808496,0.0746694
1.125,0.778073,0.0763239
1.15,0.745705,0.0779765
1.175,0.711473,0.079627
1.2,0.675463,0.0812754
1.225,0.637765,0.0829218
1.25,0.598472,0.084566
1.275,0.557684,0.0862081
1.3,0.515501,0.0878479
1.325,0.472031,0.0894855
1.35,0.42738,0.0911209
1.375,0.381661,0.0927538
1.4,0.334988,0.0943845
1.425,0.287478,0.0960127
1.45,0.239249,0.0976386
1.475,0.190423,0.0992619
1.5,0.14112,0.100883
1.525,0.0914646,0.102501
1.55,0.0415807,0.104117
1.575,-0.00840725,0.10573
1.6,-0.0583741,0.107341
1.625,-0.108195,0.108948
1.65,-0.157746,0.110554
1.675,-0.206902,0.112156
1.7,-0.255541,0.113756
1.725,-0.303542,0.115353
1.75,-0.350783,0.116947
1.775,-0.397148,0.118538
1.8,-0.44252,0.120126
1.825,-0.486787,0.121712
1.85,-0.529836,0.123294
1.875,-0.571561,0.124874
1.9,-0.611858,0.12645
1.925,-0.650625,0.128023
1.95,-0.687766,0.129594
1.975,-0.723188,0.131161
2,-0.756802,0.132725
2.025,-0.788525,0.134286
2.05,-0.818277,0.135844
2.075,-0.845984,0.137399
2.1,-0.871576,0.138951
2.125,-0.894989,0.140499
2.15,-0.916166,0.142044
2.175,-0.935053,0.143586
2.2,-0.951602,0.145124
2.225,-0.965773,0.146659
2.25,-0.97753,0.148191
2.275,-0.986844,0.149719
2.3,-0.993691,0.151244
2.325,-0.998054,0.152765
2.35,-0.999923,0.154283
2.375,-0.999293,0.155798
2.4,-0.996165,0.157309
2.425,-0.990547,0.158817
2.45,-0.982453,0.160321
2.475,-0.971903,0.161821
2.5,-0.958924,0.163318
2.525,-0.943549,0.164811
2.55,-0.925815,0.166301
2.575,-0.905767,0.167787
2.6,-0.883455,0.16927
2.625,-0.858934,0.170748
2.65,-0.832267,0.172223
2.675,-0.80352,0.173695
2.7,-0.772764,0.175163
2.725,-0.740077,0.176627
2.75,-0.70554,0.178087
2.775,-0.66924,0.179543
2.8,-0.631267,0.180996
2.825,-0.591716,0.182445
2.85,-0.550686,0.18389
2.875,-0.508279,0.185332
2.9,-0.464602,0.186769
2.925,-0.419764,0.188203
2.95,-0.373877,0.189633
2.975,-0.327055,0.191059
3,-0.279415,0.192481
3.025,-0.231078,0.193899
3.05,-0.182163,0.195314
3.075,-0.132792,0.196724
3.1,-0.0830894,0.198131
3.125,-0.0331792,0.199534
3.15,0.0168139,0.200932
3.175,0.066765,0.202327
3.2,0.116549,0.203718
3.225,0.166042,0.205105
3.25,0.21512,0.206488
3.275,0.26366,0.207867
3.3,0.311541,0.209242
3.325,0.358644,0.210613
3.35,0.40485,0.21198
3.375,0.450044,0.213343
3.4,0.494113,0.214702
3.425,0.536948,0.216057
3.45,0.57844,0.217408
3.475,0.618486,0.218754
3.5,0.656987,0.220097
3.525,0.693845,0.221436
3.55,0.728969,0.222771
3.575,0.762271,0.224102
3.6,0.793668,0.225429
3.625,0.823081,0.226751
3.65,0.850437,0.22807
3.675,0.875667,0.229385
3.7,0.898708,0.230695
3.725,0.919503,0.232002
3.75,0.938,0.233304
3.775,0.954152,0.234603
3.8,0.96792,0.235897
3.825,0.979268,0.237187
3.85,0.988168,0.238473
3.875,0.994599,0.239755
3.9,0.998543,0.241033
3.925,0.999992,0.242307
3.95,0.998941,0.243577
3.975,0.995394,0.244843
4,0.989358,0.246105
4.025,0.98085,0.247363
4.05,0.96989,0.248616
4.075,0.956506,0.249866
4.1,0.940731,0.251111
4.125,0.922604,0.252353
4.15,0.902172,0.25359
4.175,0.879484,0.254823
4.2,0.854599,0.256053
4.225,0.827577,0.257278
4.25,0.798487,0.258499
4.275,0.767401,0.259716
4.3,0.734397,0.260929
4.325,0.699557,0.262138
4.35,0.662969,0.263343
4.375,0.624724,0.264544
4.4,0.584917,0.265741
4.425,0.543648,0.266933
4.45,0.501021,0.268122
4.475,0.457141,0.269307
4.5,0.412118,0.270488
4.525,0.366066,0.271664
4.55,0.319098,0.272837
4.575,0.271333,0.274006
4.6,0.22289,0.275171
4.625,0.173889,0.276331
4.65,0.124454,0.277488
4.675,0.0747083,0.278641
4.7,0.0247754,0.27979
4.725,-0.0252194,0.280934
4.75,-0.0751511,0.282075
4.775,-0.124895,0.283212
4.8,-0.174327,0.284345
4.825,-0.223323,0.285474
4.85,-0.271761,0.286599
4.875,-0.319519,0.28772
4.9,-0.366479,0.288837
4.925,-0.412523,0.28995
4.95,-0.457536,0.29106
4.975,-0.501405,0.292165
5,-0.544021,0.293266
5.025,-0.585277,0.294364
5.05,-0.625071,0.295458
5.075,-0.663302,0.296547
5.1,-0.699875,0.297633
5.125,-0.734698,0.298715
5.15,-0.767686,0.299794
5.175,-0.798754,0.300868
5.2,-0.827826,0.301938
5.225,-0.854829,0.303005
5.25,-0.879696,0.304068
5.275,-0.902363,0.305127
5.3,-0.922775,0.306182
5.325,-0.940881,0.307234
5.35,-0.956635,0.308281
5.375,-0.969998,0.309325
5.4,-0.980936,0.310365
5.425,-0.989423,0.311401
5.45,-0.995436,0.312434
5.475,-0.998962,0.313462
5.5,-0.99999,0.314487
5.525,-0.998519,0.315509
5.55,-0.994553,0.316526
5.575,-0.9881,0.31754
5.6,-0.979178,0.31855
5.625,-0.967808,0.319557
5.65,-0.954019,0.320559
5.675,-0.937846,0.321558
5.7,-0.919329,0.322554
5.725,-0.898513,0.323546
5.75,-0.875452,0.324534
5.775,-0.850203,0.325518
5.8,-0.822829,0.326499
5.825,-0.793398,0.327476
5.85,-0.761984,0.32845
5.875,-0.728665,0.32942
5.9,-0.693525,0.330386
5.925,-0.656652,0.331349
5.95,-0.618137,0.332308
5.975,-0.578077,0.333264
6,-0.536573,0.334216
6.025,-0.493727,0.335164
6.05,-0.449647,0.336109
6.075,-0.404444,0.337051
6.1,-0.358229,0.337989
6.125,-0.311119,0.338923
6.15,-0.263232,0.339854
6.175,-0.214686,0.340782
6.2,-0.165604,0.341706
6.225,-0.116108,0.342627
6.25,-0.0663219,0.343544
6.275,-0.0163699,0.344457
6.3,0.033623,0.345368
6.325,0.0835319,0.346274
6.35,0.133232,0.347178
6.375,0.182599,0.348078
6.4,0.23151,0.348975
6.425,0.279842,0.349868
6.45,0.327474,0.350758
6.475,0.374289,0.351644
6.5,0.420167,0.352527
6.525,0.464995,0.353407
6.55,0.508661,0.354284
6.575,0.551056,0.355157
6.6,0.592074,0.356027
6.625,0.631611,0.356894
6.65,0.66957,0.357757
6.675,0.705855,0.358617
6.7,0.740376,0.359474
6.725,0.773046,0.360327
6.75,0.803784,0.361178
6.775,0.832514,0.362025
6.8,0.859162,0.362869
6.825,0.883663,0.363709
6.85,0.905955,0.364547
6.875,0.925982,0.365381
6.9,0.943696,0.366212
6.925,0.95905,0.36704
6.95,0.972008,0.367865
6.975,0.982535,0.368686
7,0.990607,0.369505
7.025,0.996203,0.37032
7.05,0.999309,0.371133
7.075,0.999918,0.371942
7.1,0.998027,0.372748
7.125,0.993641,0.373551
7.15,0.986772,0.374351
7.175,0.977436,0.375148
7.2,0.965658,0.375941
7.225,0.951466,0.376732
7.25,0.934895,0.37752
7.275,0.915988,0.378305
7.3,0.894791,0.379086
7.325,0.871358,0.379865
7.35,0.845747,0.380641
7.375,0.818022,0.381414
7.4,0.788252,0.382184
7.425,0.756512,0.38295
7.45,0.722881,0.383714
7.475,0.687444,0.384475
7.5,0.650288,0.385233
7.525,0.611507,0.385989
7.55,0.571197,0.386741
7.575,0.529459,0.38749
7.6,0.486399,0.388237
7.625,0.442122,0.38898
7.65,0.396741,0.389721
7.675,0.350367,0.390459
7.7,0.303118,0.391194
7.725,0.255112,0.391926
7.75,0.206467,0.392656
7.775,0.157307,0.393383
7.8,0.107754,0.394106
7.825,0.0579308,0.394828
7.85,0.00796318,0.395546
7.875,-0.0420244,0.396261
7.9,-0.0919069,0.396974
7.925,-0.14156,0.397684
7.95,-0.190859,0.398392
7.975,-0.23968,0.399096
8,-0.287903,0.399798
8.025,-0.335407,0.400497
8.05,-0.382071,0.401194
8.075,-0.427781,0.401888
8.1,-0.472422,0.402579
8.125,-0.515882,0.403267
8.15,-0.558052,0.403953
8.175,-0.598828,0.404636
8.2,-0.638107,0.405317
8.225,-0.675791,0.405995
8.25,-0.711785,0.40667
8.275,-0.746001,0.407343
8.3,-0.778352,0.408013
8.325,-0.808758,0.408681
8.35,-0.837142,0.409346
8.375,-0.863433,0.410008
8.4,-0.887567,0.410668
8.425,-0.909482,0.411325
8.45,-0.929124,0.41198
8.475,-0.946444,0.412633
8.5,-0.961397,0.413282
8.525,-0.973948,0.41393
8.55,-0.984065,0.414575
8.575,-0.991722,0.415217
8.6,-0.9969,0.415857
8.625,-0.999586,0.416494
8.65,-0.999774,0.417129
8.675,-0.997463,0.417762
8.7,-0.992659,0.418392
8.725,-0.985374,0.41902
8.75,-0.975626,0.419645
8.775,-0.963439,0.420268
8.8,-0.948844,0.420888
8.825,-0.931878,0.421506
8.85,-0.912582,0.422122
8.875,-0.891006,0.422736
8.9,-0.867202,0.423347
8.925,-0.841231,0.423955
8.95,-0.813157,0.424562
8.975,-0.783051,0.425166
9,-0.750987,0.425767
9.025,-0.717047,0.426367
9.05,-0.681314,0.426964
9.075,-0.643878,0.427559
9.1,-0.604833,0.428151
9.125,-0.564276,0.428742
9.15,-0.522309,0.42933
9.175,-0.479036,0.429916
9.2,-0.434566,0.430499
9.225,-0.389009,0.43108
9.25,-0.342481,0.43166
9.275,-0.295096,0.432236
9.3,-0.246974,0.432811
9.325,-0.198234,0.433384
9.35,-0.148999,0.433954
9.375,-0.0993915,0.434522
9.4,-0.0495356,0.435088
9.425,0.000444078,0.435652
9.45,0.0504227,0.436214
9.475,0.100275,0.436773
9.5,0.149877,0.437331
9.525,0.199105,0.437886
9.55,0.247834,0.438439
9.575,0.295944,0.43899
9.6,0.343315,0.439539
9.625,0.389827,0.440086
9.65,0.435365,0.440631
9.675,0.479815,0.441174
9.7,0.523066,0.441714
